1 0 0 32 768
4 32 736 960 32
4 256 672 32 32
4 288 672 32 32
4 320 672 32 32
4 352 672 32 32
4 448 32 32 32
4 448 96 32 32
4 448 640 32 32
4 480 32 32 32
4 480 96 32 32
4 480 640 32 32
4 512 32 32 32
4 512 96 32 32
4 512 640 32 32
4 544 640 32 32
4 576 160 32 32
4 608 160 32 32
4 640 160 32 32
4 640 576 32 32
4 672 224 32 32
4 672 576 32 32
4 704 224 32 32
4 704 576 32 32
4 736 224 32 32
4 736 576 32 32
4 800 288 32 32
4 800 384 32 32
4 800 480 32 32
4 832 288 32 32
4 832 384 32 32
4 832 480 32 32
4 864 288 32 32
4 864 384 32 32
4 864 480 32 32
4 896 288 32 32
4 896 384 32 32
4 896 480 32 32
1 992 0 32 768
