1 0 0 32 768
4 32 736 960 32
4 128 32 32 32
4 128 96 32 32
4 128 416 32 32
4 160 32 32 32
4 160 96 32 32
4 160 416 32 32
4 192 32 32 32
4 192 96 32 32
4 192 416 32 32
4 224 416 32 32
4 256 672 32 32
4 288 160 32 32
4 288 352 32 32
4 288 480 32 32
4 288 672 32 32
4 320 160 32 32
4 320 352 32 32
4 320 480 32 32
4 320 672 32 32
4 352 160 32 32
4 352 480 32 32
4 448 512 32 32
4 448 640 32 32
4 480 320 32 32
4 480 512 32 32
4 480 640 32 32
4 512 320 32 32
4 512 512 32 32
4 512 640 32 32
4 544 320 32 32
4 640 544 32 32
4 640 608 32 32
4 672 224 32 32
4 672 288 32 32
4 672 544 32 32
4 672 608 32 32
4 704 224 32 32
4 704 288 32 32
4 704 544 32 32
4 704 608 32 32
4 736 224 32 32
4 736 288 32 32
1 992 0 32 768
